Gmt time,Open,High,Low,Close,Volume
03.04.2023 15:47:00.000,132.222,132.234,132.201,132.234,0.00037566999999999944
03.04.2023 15:48:00.000,132.233,132.241,132.214,132.223,0.0005075699999999991
03.04.2023 15:49:00.000,132.227,132.251,132.224,132.244,0.0004172999999999997
03.04.2023 15:50:00.000,132.244,132.260,132.241,132.259,0.00048494999999999864
03.04.2023 15:51:00.000,132.258,132.297,132.251,132.294,0.0004648299999999992
03.04.2023 15:52:00.000,132.295,132.314,132.280,132.313,0.00040334999999999937
03.04.2023 15:53:00.000,132.314,132.331,132.312,132.328,0.0005988199999999985
03.04.2023 15:54:00.000,132.328,132.331,132.295,132.304,0.0004170799999999994
03.04.2023 15:55:00.000,132.303,132.365,132.302,132.362,0.0004362599999999998
03.04.2023 15:56:00.000,132.361,132.372,132.336,132.347,0.0005964399999999989
03.04.2023 15:57:00.000,132.347,132.371,132.344,132.371,0.00028537000000000007
03.04.2023 15:58:00.000,132.371,132.374,132.349,132.365,0.0005772899999999986
03.04.2023 15:59:00.000,132.364,132.373,132.353,132.359,0.00027705
03.04.2023 17:00:00.000,132.451,132.466,132.451,132.465,0.0003878999999999996
03.04.2023 17:01:00.000,132.466,132.486,132.458,132.470,0.00023891999999999997
03.04.2023 17:02:00.000,132.469,132.469,132.452,132.455,0.0002897999999999999
03.04.2023 17:03:00.000,132.457,132.485,132.457,132.485,0.0003090899999999998
03.04.2023 17:04:00.000,132.483,132.521,132.479,132.513,0.0004661099999999993
03.04.2023 17:05:00.000,132.517,132.563,132.511,132.563,0.000532949999999999
03.04.2023 17:06:00.000,132.563,132.569,132.537,132.537,0.0005047299999999992
03.04.2023 17:07:00.000,132.537,132.538,132.514,132.514,0.00026392000000000006
03.04.2023 17:08:00.000,132.515,132.535,132.515,132.529,0.00026608
03.04.2023 17:09:00.000,132.529,132.531,132.519,132.520,0.0004948199999999991
03.04.2023 17:10:00.000,132.521,132.530,132.509,132.518,0.00048231999999999924
03.04.2023 17:11:00.000,132.517,132.523,132.511,132.521,0.00045352999999999946
03.04.2023 17:12:00.000,132.521,132.530,132.520,132.528,0.0003579299999999999
03.04.2023 17:13:00.000,132.528,132.547,132.527,132.539,0.00023343000000000013
03.04.2023 17:14:00.000,132.540,132.559,132.527,132.529,0.00038583999999999944
03.04.2023 17:15:00.000,132.529,132.529,132.498,132.514,0.00034793999999999965
03.04.2023 17:16:00.000,132.514,132.515,132.498,132.499,0.0003059999999999997
03.04.2023 17:17:00.000,132.505,132.520,132.502,132.514,0.00026415000000000005
03.04.2023 17:18:00.000,132.514,132.515,132.496,132.498,0.0002515500000000001
03.04.2023 17:19:00.000,132.499,132.504,132.493,132.500,0.0002343900000000002
