Gmt time,Open,High,Low,Close,Volume
27.03.2023 17:57:00.000,1.07937,1.07945,1.07935,1.07945,71.26
27.03.2023 17:58:00.000,1.07947,1.07948,1.07944,1.07945,89.39
27.03.2023 17:59:00.000,1.07946,1.07947,1.07938,1.07938,117.63
27.03.2023 18:00:00.000,1.07938,1.07945,1.07931,1.07935,159.34
27.03.2023 18:01:00.000,1.07935,1.07935,1.07930,1.07932,41.13
27.03.2023 18:02:00.000,1.07933,1.07936,1.07922,1.07925,149.98
27.03.2023 18:03:00.000,1.07926,1.07930,1.07921,1.07923,258.66
27.03.2023 18:04:00.000,1.07922,1.07922,1.07911,1.07915,140.26
27.03.2023 18:05:00.000,1.07914,1.07915,1.07906,1.07915,146.01
27.03.2023 18:06:00.000,1.07915,1.07915,1.07898,1.07898,124.6
27.03.2023 18:07:00.000,1.07896,1.07896,1.07890,1.07893,55.61
27.03.2023 18:08:00.000,1.07894,1.07907,1.07894,1.07905,151.96
27.03.2023 18:09:00.000,1.07905,1.07909,1.07903,1.07909,70.69
27.03.2023 18:10:00.000,1.07908,1.07912,1.07904,1.07911,157.99
27.03.2023 18:11:00.000,1.07910,1.07912,1.07909,1.07910,88.95
27.03.2023 18:12:00.000,1.07909,1.07922,1.07909,1.07922,78.24
27.03.2023 18:13:00.000,1.07921,1.07926,1.07921,1.07922,94.95
27.03.2023 18:14:00.000,1.07921,1.07935,1.07920,1.07935,130.39
27.03.2023 18:15:00.000,1.07935,1.07951,1.07933,1.07951,76.56
27.03.2023 18:16:00.000,1.07950,1.07961,1.07939,1.07957,232.89
27.03.2023 18:17:00.000,1.07957,1.07963,1.07954,1.07954,126.88
27.03.2023 18:18:00.000,1.07955,1.07955,1.07935,1.07935,107.95
27.03.2023 18:19:00.000,1.07935,1.07935,1.07929,1.07935,67.6
27.03.2023 18:20:00.000,1.07938,1.07946,1.07938,1.07945,89.85
27.03.2023 18:21:00.000,1.07945,1.07947,1.07944,1.07946,79.02
27.03.2023 18:22:00.000,1.07947,1.07953,1.07945,1.07951,94.84
27.03.2023 18:23:00.000,1.07950,1.07952,1.07946,1.07950,109.44
27.03.2023 18:24:00.000,1.07950,1.07951,1.07946,1.07946,64.08
27.03.2023 18:25:00.000,1.07946,1.07956,1.07945,1.07956,89.55
27.03.2023 18:26:00.000,1.07955,1.07965,1.07955,1.07957,195.1
27.03.2023 18:27:00.000,1.07957,1.07957,1.07950,1.07950,42.48
27.03.2023 18:28:00.000,1.07954,1.07954,1.07932,1.07934,246.45
27.03.2023 18:29:00.000,1.07936,1.07936,1.07923,1.07926,190.59
27.03.2023 18:30:00.000,1.07926,1.07941,1.07926,1.07940,122.71
27.03.2023 18:31:00.000,1.07941,1.07944,1.07934,1.07934,162.81
27.03.2023 18:32:00.000,1.07937,1.07943,1.07937,1.07938,241.73
27.03.2023 18:33:00.000,1.07937,1.07939,1.07922,1.07923,139.81
27.03.2023 18:34:00.000,1.07923,1.07935,1.07922,1.07935,109.14
27.03.2023 18:35:00.000,1.07935,1.07948,1.07934,1.07948,112.85
27.03.2023 18:36:00.000,1.07948,1.07948,1.07939,1.07940,163.8
27.03.2023 18:37:00.000,1.07940,1.07942,1.07933,1.07934,48.78
27.03.2023 18:38:00.000,1.07938,1.07950,1.07938,1.07938,121.75
27.03.2023 18:39:00.000,1.07938,1.07945,1.07937,1.07938,104.56
